X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.3081972077044,45.0038651787119,,MP202175691         ,4     ,2021/04/11 00:00:00+00,1819,2021/04/11 00:00:00+00,2021/04/11 18:19:00+00,1600,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/12 00:00:00+00,,-93.3082,45.00387,-10387021,5622130,Jordan,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4349
-93.2288310523524,45.003636519944,0015XX NEW BRIGHTON BLVD ,MP202175726         ,2     ,2021/04/11 00:00:00+00,2018,2021/04/11 00:00:00+00,2021/04/11 20:18:00+00,1752,SHOPLF  ,SHOPLIFTING                   ,07 ,2021/04/12 00:00:00+00,21511,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4350
-93.2460876889603,44.9421323188414,0033XX LONGFELLOW AVE ,MP202175731         ,3     ,2021/04/11 00:00:00+00,1900,2021/04/11 00:00:00+00,2021/04/11 19:00:00+00,1900,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/04/12 00:00:00+00,11622,-93.24609561,44.94213268,-10380107,5612416,Corcoran,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4351
-93.2577478213482,44.9899852084836,0002XX UNIVERSITY AVE NE,MP202175741         ,2     ,2021/04/11 00:00:00+00,2020,2021/04/11 00:00:00+00,2021/04/11 20:20:00+00,1817,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,17296,-93.25775652,44.98998637,-10381405,5619945,St. Anthony West,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4352
-93.2575501919857,45.0041510008884,0015XX WASHINGTON ST NE,MP202175758         ,2     ,2021/04/11 00:00:00+00,1946,2021/04/11 00:00:00+00,2021/04/11 19:46:00+00,1840,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/12 00:00:00+00,15291,-93.25755068,45.00415619,-10381383,5622175,Logan Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4353
-93.2880929116458,44.9492024915236,0029XX LYNDALE AVE S,MP202175765         ,5     ,2021/04/11 00:00:00+00,1937,2021/04/11 00:00:00+00,2021/04/11 19:37:00+00,1845,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,16764,-93.2880931,44.94920528,-10384783,5613528,Lowry Hill East,2021/04/28 00:00:00+00,2021/04/29 07:03:23+00,4354
-93.2808345241501,44.9670584290936,0015XX SPRUCE PL ,MP202175783         ,1     ,2021/04/11 00:00:00+00,2229,2021/04/10 00:00:00+00,2021/04/11 22:29:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,17037,-93.28083931,44.96706017,-10383975,5616337,Loring Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4355
-93.236152321918,44.9627554593003,,MP202175821         ,3     ,2021/04/11 00:00:00+00,2320,2021/04/11 00:00:00+00,2021/04/11 23:20:00+00,2042,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/04/12 00:00:00+00,,-93.23616,44.96276,-10379001,5615660,Seward,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4356
-93.2549989765788,45.007485487579,,MP202175856         ,2     ,2021/04/11 00:00:00+00,2240,2021/04/11 00:00:00+00,2021/04/11 22:40:00+00,2124,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/04/12 00:00:00+00,,-93.25501,45.00749,-10381099,5622700,Holland,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4357
-93.2779688983937,44.9169282099156,0047XX NICOLLET AVE ,MP202175866         ,5     ,2021/04/12 00:00:00+00,522,2021/04/11 00:00:00+00,2021/04/12 05:22:00+00,2142,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,12970,-93.27797416,44.91692979,-10383656,5608453,Tangletown,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,4358
-93.265850625211,44.9483505564274,0006XX LAKE ST E,MP202175899         ,3     ,2021/04/12 00:00:00+00,6,2021/04/11 00:00:00+00,2021/04/12 00:06:00+00,2226,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,21578,-93.26585648,44.94835234,-10382307,5613394,Phillips West,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4359
-93.3082061908572,44.9996666042034,0020XX PENN AVE N,MP202175901         ,4     ,2021/04/12 00:00:00+00,230,2021/04/11 00:00:00+00,2021/04/12 02:30:00+00,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/04/12 00:00:00+00,21013,-93.3082096,44.99967021,-10387022,5621469,Willard - Hay,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4360
-93.2591402100386,45.0105339912682,0022XX 6TH ST NE,MP202175908         ,2     ,2021/04/11 00:00:00+00,2240,2021/04/11 00:00:00+00,2021/04/11 22:40:00+00,2230,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/12 00:00:00+00,11168,-93.25914733,45.01054031,-10381560,5623180,Holland,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4361
-93.2868173039423,44.9991330265578,0005XX BROADWAY AVE W,MP202175914         ,4     ,2021/04/12 00:00:00+00,1040,2021/04/11 00:00:00+00,2021/04/12 10:40:00+00,2254,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,22647,-93.28682309,44.99913516,-10384641,5621385,Near - North,2021/04/21 00:00:00+00,2021/04/22 07:04:26+00,4362
-93.2868173039423,44.9980404473032,0005XX BROADWAY AVE W,MP202175916         ,4     ,2021/04/12 00:00:00+00,220,2021/04/11 00:00:00+00,2021/04/12 02:20:00+00,2254,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19499,-93.28682278,44.99804509,-10384641,5621213,Near - North,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,4363
-93.2638653484331,44.9546316912399,0026XX COLUMBUS AVE ,MP202175917         ,3     ,2021/04/12 00:00:00+00,46,2021/04/11 00:00:00+00,2021/04/12 00:46:00+00,2256,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/12 00:00:00+00,18936,-93.26386766,44.95463753,-10382086,5614382,Phillips West,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4364
-93.2832240428058,44.9669249592535,0002XX OAK GROVE ST ,MP202175925         ,1     ,2021/04/11 00:00:00+00,2305,2021/04/11 00:00:00+00,2021/04/11 23:05:00+00,2305,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/12 00:00:00+00,15057,-93.28322844,44.96692818,-10384241,5616316,Loring Park,2021/04/20 00:00:00+00,2021/04/21 07:00:20+00,4365
-93.2868173039423,44.9980404473032,0006XX BROADWAY AVE W,MP202175932         ,4     ,2021/04/12 00:00:00+00,1020,2021/04/11 00:00:00+00,2021/04/12 10:20:00+00,2314,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19499,-93.28682278,44.99804509,-10384641,5621213,Near - North,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4366
-93.2969143677358,44.9908301723323,0012XX 12TH AVE N,MP202175942         ,4     ,2021/04/12 00:00:00+00,230,2021/04/11 00:00:00+00,2021/04/12 02:30:00+00,2315,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/04/12 00:00:00+00,15855,-93.29691588,44.99083368,-10385765,5620078,Near - North,2021/04/20 00:00:00+00,2021/04/21 07:00:20+00,4367
-93.2936894158658,45.0131250918342,0011XX LOWRY AVE N,MP202175954         ,4     ,2021/04/11 00:00:00+00,2354,2021/04/11 00:00:00+00,2021/04/11 23:54:00+00,2354,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,10388,-93.29369781,45.01313108,-10385406,5623588,Folwell,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4368
-93.2472734651354,45.0212786727703,0029XX CENTRAL AVE NE,MP202175960         ,2     ,2021/04/11 00:00:00+00,2352,2021/04/11 00:00:00+00,2021/04/11 23:52:00+00,2350,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,22590,-93.24727573,45.02128102,-10380239,5624872,Audubon Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4369
-93.2436532545404,44.9836316979016,0008XX 4TH ST SE,MP202175962         ,2     ,2021/04/12 00:00:00+00,356,2021/04/11 00:00:00+00,2021/04/12 03:56:00+00,2343,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2021/04/12 00:00:00+00,18657,-93.24365922,44.98363398,-10379836,5618945,Marcy Holmes,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4370
-93.2973904748364,44.9541994084426,0026XX HENNEPIN AVE ,MP202175996         ,5     ,2021/04/12 00:00:00+00,1133,2021/04/12 00:00:00+00,2021/04/12 11:33:00+00,220,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,17300,-93.29739573,44.954203,-10385818,5614314,East Isles,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4371
-93.2849218586928,44.9483569141988,0004XX LAKE ST W,MP202176016         ,5     ,2021/04/12 00:00:00+00,40,2021/04/12 00:00:00+00,2021/04/12 00:40:00+00,40,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19782,-93.28492292,44.94836055,-10384430,5613395,Whittier,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4372
-93.2456295481654,44.9671791872529,0006XX 19TH AVE S,MP202176019         ,1     ,2021/04/12 00:00:00+00,227,2021/04/12 00:00:00+00,2021/04/12 02:27:00+00,41,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/12 00:00:00+00,19225,-93.24563555,44.96718166,-10380056,5616356,Cedar Riverside,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4373
-93.2836462509894,44.9483505564274,0003XX LAKE ST W,MP202176021         ,5     ,2021/04/12 00:00:00+00,41,2021/04/12 00:00:00+00,2021/04/12 00:41:00+00,41,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19783,-93.28365334,44.94835544,-10384288,5613394,Lyndale,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,4374
-93.3038673280349,44.9808041592788,0018XX GLENWOOD AVE ,MP202176059         ,4     ,2021/04/12 00:00:00+00,122,2021/04/12 00:00:00+00,2021/04/12 01:22:00+00,105,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,15740,-93.30387162,44.98080862,-10386539,5618500,Harrison,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4375
-93.2537772677924,44.9483632719695,,MP202176060         ,3     ,2021/04/12 00:00:00+00,211,2021/04/12 00:00:00+00,2021/04/12 02:11:00+00,211,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/12 00:00:00+00,,-93.25378,44.94837,-10380963,5613396,Midtown Phillips,2021/04/16 00:00:00+00,2021/04/17 07:00:48+00,4376
-93.3069844820708,45.017741786862,0034XX OLIVER AVE N,MP202176062         ,4     ,2021/04/12 00:00:00+00,110,2021/04/12 00:00:00+00,2021/04/12 01:10:00+00,108,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/12 00:00:00+00,10233,-93.30698813,45.01774565,-10386886,5624315,Folwell,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4377
-93.2556188141248,44.998707431302,0006XX BROADWAY ST NE,MP202176070         ,2     ,2021/04/12 00:00:00+00,129,2021/04/12 00:00:00+00,2021/04/12 01:29:00+00,111,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,16313,-93.25562331,44.99870992,-10381168,5621318,Logan Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4378
-93.2880300295759,44.9564307155531,0025XX LYNDALE AVE S,MP202176071         ,5     ,2021/04/12 00:00:00+00,719,2021/04/12 00:00:00+00,2021/04/12 07:19:00+00,111,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,16748,-93.28803756,44.95643679,-10384776,5614665,Whittier,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4379
-93.2753548009169,44.9422531294638,0033XX STEVENS AVE ,MP202176072         ,5     ,2021/04/12 00:00:00+00,153,2021/04/11 00:00:00+00,2021/04/12 01:53:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,18334,-93.27535711,44.94225437,-10383365,5612435,Lyndale,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4380
-93.2473363472053,45.0158621320187,0026XX CENTRAL AVE NE,MP202176094         ,2     ,2021/04/12 00:00:00+00,424,2021/04/12 00:00:00+00,2021/04/12 04:24:00+00,126,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/12 00:00:00+00,21554,-93.24734023,45.01586846,-10380246,5624019,Holland,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4381
-93.232415330336,44.9458582557832,0031XX MINNEHAHA AVE ,MP202176102         ,3     ,2021/04/12 00:00:00+00,754,2021/04/12 00:00:00+00,2021/04/12 07:54:00+00,130,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/12 00:00:00+00,19892,-93.23241958,44.94586132,-10378585,5613002,Longfellow,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4382
-93.2482795782536,44.9733248062666,0014XX WASHINGTON AVE S,MP202176129         ,1     ,2021/04/12 00:00:00+00,149,2021/04/12 00:00:00+00,2021/04/12 01:49:00+00,149,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,20111,-93.24828175,44.973327,-10380351,5617323,Cedar Riverside,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4383
-93.2549989765788,44.952838967802,0027XX 14TH AVE S,MP202176155         ,3     ,2021/04/12 00:00:00+00,252,2021/04/12 00:00:00+00,2021/04/12 02:52:00+00,203,MURDR   ,MURDER (GENERAL)              ,01 ,2021/04/12 00:00:00+00,18406,-93.25500518,44.95283952,-10381099,5614100,Midtown Phillips,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,4384
-93.2963753785653,44.9483632719695,0013XX LAKE ST W,MP202176166         ,5     ,2021/04/12 00:00:00+00,834,2021/04/12 00:00:00+00,2021/04/12 08:34:00+00,208,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,17662,-93.29637768,44.94836658,-10385705,5613396,Lowry Hill East,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4385
-93.2550349091902,44.9492088492006,0029XX 14TH AVE S,MP202176170         ,3     ,2021/04/12 00:00:00+00,614,2021/04/12 00:00:00+00,2021/04/12 06:14:00+00,150,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/04/12 00:00:00+00,16807,-93.25503814,44.94921363,-10381103,5613529,Midtown Phillips,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4386
-93.2778161847954,44.961795668691,0020XX NICOLLET AVE ,MP202176176         ,5     ,2021/04/12 00:00:00+00,415,2021/04/12 00:00:00+00,2021/04/12 04:15:00+00,415,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,18036,-93.2778187,44.96180077,-10383639,5615509,Whittier,2021/04/21 00:00:00+00,2021/04/22 07:04:26+00,4387
-93.3082331403157,45.0123503142448,0030XX PENN AVE N,MP202176180         ,4     ,2021/04/12 00:00:00+00,245,2021/04/12 00:00:00+00,2021/04/12 02:45:00+00,224,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,10716,-93.30823595,45.01235203,-10387025,5623466,Jordan,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4388
-93.2982887901205,44.9474731772161,0030XX HENNEPIN AVE ,MP202176190         ,5     ,2021/04/12 00:00:00+00,338,2021/04/12 00:00:00+00,2021/04/12 03:38:00+00,232,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,11281,-93.29829195,44.9474742,-10385918,5613256,CARAG,2021/04/14 00:00:00+00,2021/04/15 07:02:01+00,4389
-93.2192190788123,44.9205858129951,0045XX HIAWATHA AVE ,MP202176216         ,3     ,2021/04/12 00:00:00+00,339,2021/04/12 00:00:00+00,2021/04/12 03:39:00+00,250,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,21628,-93.21921931,44.92059183,-10377116,5609028,Hiawatha,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4390
-93.291021419472,44.9632639511295,0019XX HENNEPIN AVE ,MP202176217         ,5     ,2021/04/12 00:00:00+00,1200,2021/04/12 00:00:00+00,2021/04/12 12:00:00+00,245,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,22473,-93.29102207,44.96326903,-10385109,5615740,Lowry Hill,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4391
-93.2236208237045,44.9483632719695,0033XX LAKE ST E,MP202176238         ,3     ,2021/04/12 00:00:00+00,500,2021/04/12 00:00:00+00,2021/04/12 05:00:00+00,400,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,14410,-93.22362686,44.94836604,-10377606,5613396,Longfellow,2021/04/16 00:00:00+00,2021/04/17 07:00:48+00,4392
-93.2800350235472,44.893743134682,0001XX 60TH ST W,MP202176278         ,5     ,2021/04/12 00:00:00+00,919,2021/04/12 00:00:00+00,2021/04/12 09:19:00+00,919,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,12860,-93.2800388,44.89374676,-10383886,5604809,Windom,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4393
-93.2999506733961,44.9808359301503,0015XX GLENWOOD AVE ,MP202176298         ,4     ,2021/04/12 00:00:00+00,420,2021/04/12 00:00:00+00,2021/04/12 04:20:00+00,420,THEFT   ,OTHER THEFT                   ,07 ,2021/04/12 00:00:00+00,15823,-93.299958,44.98084017,-10386103,5618505,Harrison,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4394
-93.2480460162797,44.9483696297395,0018XX LAKE ST E,MP202176316         ,3     ,2021/04/12 00:00:00+00,830,2021/04/12 00:00:00+00,2021/04/12 08:30:00+00,518,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,21925,-93.24804949,44.94837021,-10380325,5613397,Powderhorn Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4395
-93.210128128137,44.9689460407208,0033XX UNIVERSITY AVE SE,MP202176326         ,2     ,2021/04/12 00:00:00+00,601,2021/04/12 00:00:00+00,2021/04/12 06:01:00+00,245,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,15494,-93.21012916,44.96894951,-10376104,5616634,Prospect Park - East River Road,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4396
-93.2473183808996,44.9278049200368,0041XX CEDAR AVE S,MP202176339         ,3     ,2021/04/12 00:00:00+00,547,2021/04/12 00:00:00+00,2021/04/12 05:47:00+00,300,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,12017,-93.24732578,44.92781003,-10380244,5610163,Standish,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4397
-93.2778161847954,44.961795668691,0020XX NICOLLET AVE ,MP202176343         ,5     ,2021/04/12 00:00:00+00,551,2021/04/12 00:00:00+00,2021/04/12 05:51:00+00,551,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,18036,-93.2778187,44.96180077,-10383639,5615509,Whittier,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4398
-93.2916232907124,44.978014608128,00005X COLFAX AVE N,MP202176348         ,4     ,2021/04/12 00:00:00+00,806,2021/04/12 00:00:00+00,2021/04/12 08:06:00+00,622,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,17018,-93.29162598,44.97801709,-10385176,5618061,Bryn - Mawr,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4399
-93.2779060163239,44.9332043462197,0038XX NICOLLET AVE ,MP202176349         ,5     ,2021/04/12 00:00:00+00,1008,2021/04/12 00:00:00+00,2021/04/12 10:08:00+00,630,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,12408,-93.27791176,44.9332106,-10383649,5611012,King Field,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4400
-93.2385328574209,44.9627491031239,0023XX FRANKLIN AVE E,MP202176361         ,3     ,2021/04/12 00:00:00+00,700,2021/04/12 00:00:00+00,2021/04/12 07:00:00+00,300,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,18338,-93.23854144,44.96275233,-10379266,5615659,Seward,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4401
-93.224213711792,44.9278112800835,0041XX HIAWATHA AVE ,MP202176365         ,3     ,2021/04/12 00:00:00+00,844,2021/04/11 00:00:00+00,2021/04/12 08:44:00+00,1700,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,20506,-93.22422131,44.9278161,-10377672,5610164,Hiawatha,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4402
-93.2882995241611,44.9041788482592,0054XX LYNDALE AVE S,MP202176370         ,5     ,2021/04/12 00:00:00+00,944,2021/04/11 00:00:00+00,2021/04/12 09:44:00+00,1600,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,14675,-93.28830779,44.90417928,-10384806,5606449,Windom,2021/04/13 00:00:00+00,2021/04/14 07:02:17+00,4403
-93.2976060705046,44.9519489424558,0014XX 28TH ST W,MP202176371         ,5     ,2021/04/12 00:00:00+00,1200,2021/04/11 00:00:00+00,2021/04/12 12:00:00+00,2100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,21962,-93.29760838,44.95195447,-10385842,5613960,Lowry Hill East,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4404
-93.2394760884692,44.9483632719695,0022XX LAKE ST E,MP202176378         ,3     ,2021/04/12 00:00:00+00,747,2021/04/12 00:00:00+00,2021/04/12 07:47:00+00,0,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19113,-93.23947859,44.94836879,-10379371,5613396,Corcoran,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4405
-93.2982887901205,44.9474731772161,0030XX HENNEPIN AVE ,MP202176387         ,5     ,2021/04/12 00:00:00+00,830,2021/04/12 00:00:00+00,2021/04/12 08:30:00+00,200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,11281,-93.29829195,44.9474742,-10385918,5613256,CARAG,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4406
-93.3006423761649,45.0122868074202,0030XX JAMES AVE N,MP202176400         ,4     ,2021/04/12 00:00:00+00,830,2021/04/08 00:00:00+00,2021/04/12 08:30:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/04/12 00:00:00+00,10703,-93.3006449,45.012291,-10386180,5623456,Jordan,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4407
-93.2979833629239,44.9528580396226,0027XX HENNEPIN AVE ,MP202176404         ,5     ,2021/04/12 00:00:00+00,1200,2021/04/12 00:00:00+00,2021/04/12 12:00:00+00,236,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,22779,-93.29798519,44.95286437,-10385884,5614103,Lowry Hill East,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4408
-93.2982887901205,44.9474731772161,0030XX HENNEPIN AVE ,MP202176405         ,5     ,2021/04/12 00:00:00+00,830,2021/04/12 00:00:00+00,2021/04/12 08:30:00+00,200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,11281,-93.29829195,44.9474742,-10385918,5613256,CARAG,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4409
-93.2314810824406,44.9268890659542,0028XX 42ND ST E,MP202176419         ,3     ,2021/04/12 00:00:00+00,1030,2021/04/12 00:00:00+00,2021/04/12 10:30:00+00,434,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,21261,-93.23148623,44.92689178,-10378481,5610019,Ericsson,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4410
-93.2384609921982,44.9828565214127,0011XX 5TH ST SE,MP202176427         ,2     ,2021/04/12 00:00:00+00,1319,2021/04/11 00:00:00+00,2021/04/12 13:19:00+00,1930,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/12 00:00:00+00,20425,-93.23846807,44.98285766,-10379258,5618823,Marcy Holmes,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4411
-93.2384250595868,45.0122868074202,0024XX LINCOLN ST NE,MP202176429         ,2     ,2021/04/12 00:00:00+00,1105,2021/04/12 00:00:00+00,2021/04/12 11:05:00+00,1100,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/04/12 00:00:00+00,11131,-93.23842975,45.01228795,-10379254,5623456,Windom Park,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4412
-93.2886947828861,45.031500759058,0007XX 42ND AVE N,MP202176437         ,4     ,2021/04/12 00:00:00+00,1016,2021/04/11 00:00:00+00,2021/04/12 10:16:00+00,2342,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19652,-93.28869842,45.03150566,-10384850,5626482,Webber - Camden,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4413
-93.2829994639848,44.987049974113,0008XX 5TH ST N,MP202176458         ,1     ,2021/04/12 00:00:00+00,1038,2021/04/09 00:00:00+00,2021/04/12 10:38:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/12 00:00:00+00,16621,-93.2830028,44.98705185,-10384216,5619483,North Loop,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4414
-93.2722196805754,44.9483505564274,0003XX LAKE ST E,MP202176467         ,3     ,2021/04/12 00:00:00+00,1037,2021/04/12 00:00:00+00,2021/04/12 10:37:00+00,100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/12 00:00:00+00,19102,-93.27222526,44.94835398,-10383016,5613394,Central,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4415
-93.2243484590846,44.9026390633054,0055XX 33RD AVE S,MP202176528         ,3     ,2021/04/12 00:00:00+00,1256,2021/04/11 00:00:00+00,2021/04/12 12:56:00+00,400,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/12 00:00:00+00,13001,-93.22435562,44.90264503,-10377687,5606207,Wenonah,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4416
-93.252384879102,44.9295793457673,0040XX BLOOMINGTON AVE ,MP202176646         ,3     ,2021/04/12 00:00:00+00,1652,2021/04/12 00:00:00+00,2021/04/12 16:52:00+00,1530,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/04/12 00:00:00+00,11973,-93.25239079,44.92958524,-10380808,5610442,Bancroft,2021/04/12 00:00:00+00,2021/04/13 07:00:19+00,4417
